"pccode","casnum","pcname"
129074,85264331,"3,5-Dimethylpyrazole-1-methanol"
129075,824782,"Sodium 5-nitroguaiacolate"
129075,824782,"Phenol, 2-methoxy-5-nitro-, sodium salt"
129075,824782,"Atonik G"
129075,824782,"Phenol, 2-methoxy-5-nitro-, sodium salt"
129075,824782,"Sodium 2-methoxy-5-nitrophenoxide"
129075,824782,"Atonik, component of(with 129076 and 129077)"
129075,67233856,"Sodium 5-nitroguaiacolate"
129075,67233856,"Phenol, 2-methoxy-5-nitro-, sodium salt"
129075,67233856,"Atonik G"
129075,67233856,"Phenol, 2-methoxy-5-nitro-, sodium salt"
129075,67233856,"Sodium 2-methoxy-5-nitrophenoxide"
129075,67233856,"Atonik, component of(with 129076 and 129077)"
129075,824395,"Sodium 5-nitroguaiacolate"
129075,824395,"Phenol, 2-methoxy-5-nitro-, sodium salt"
129075,824395,"Atonik G"
129075,824395,"Phenol, 2-methoxy-5-nitro-, sodium salt"
129075,824395,"Sodium 2-methoxy-5-nitrophenoxide"
129075,824395,"Atonik, component of(with 129076 and 129077)"
129076,67233856,"Sodium o-nitrophenolate"
129076,67233856,"Phenol, 2-nitro-, sodium salt"
129076,67233856,"Atonik, component of(with 129075 and 129077)"
129076,67233856,"Sodium 2-nitrophenoxide"
129076,824395,"Sodium o-nitrophenolate"
129076,824395,"Phenol, 2-nitro-, sodium salt"
129076,824395,"Atonik, component of(with 129075 and 129077)"
129076,824395,"Sodium 2-nitrophenoxide"
129076,824782,"Sodium o-nitrophenolate"
129076,824782,"Phenol, 2-nitro-, sodium salt"
129076,824782,"Atonik, component of(with 129075 and 129077)"
129076,824782,"Sodium 2-nitrophenoxide"
129077,824395,"Sodium 4-nitrophenolate"
129077,824395,"Phenol, 4-nitro-, sodium salt"
129077,824395,"Atonik, component of(with 129075 and 129076)"
129077,824395,"Sodium p-nitrophenoxide"
129077,824395,"Sodium p-nitrophenolate"
129077,824395,"Sodium 4-nitrophenoxide"
129077,824782,"Sodium 4-nitrophenolate"
129077,824782,"Phenol, 4-nitro-, sodium salt"
129077,824782,"Atonik, component of(with 129075 and 129076)"
129077,824782,"Sodium p-nitrophenoxide"
129077,824782,"Sodium p-nitrophenolate"
129077,824782,"Sodium 4-nitrophenoxide"
129077,67233856,"Sodium 4-nitrophenolate"
129077,67233856,"Phenol, 4-nitro-, sodium salt"
129077,67233856,"Atonik, component of(with 129075 and 129076)"
129077,67233856,"Sodium p-nitrophenoxide"
129077,67233856,"Sodium p-nitrophenolate"
129077,67233856,"Sodium 4-nitrophenoxide"
129079,68649387,"Bis(2-ethylhexyl)phosphate, compd. with N,N-(coco alkyl)diethanolamine"
129079,68649387,"Intersept, component of(with 129080)"
129079,68649387,"Ethanol, 2,2'-(cocoimino)bis, salt with phosphoric acid, bis(2-ethylhexyl) ester (1:1)"
129079,68649387,"Marstat PN, component of (with 129080)"
129079,68649387,"Phosphoric acid, bis(2-ethylhexyl) ester, compd. with 2,2'-(coco alkylimino)bis(ethanol)"
129079,120579320,"Bis(2-ethylhexyl)phosphate, compd. with N,N-(coco alkyl)diethanolamine"
129079,120579320,"Intersept, component of(with 129080)"
129079,120579320,"Ethanol, 2,2'-(cocoimino)bis, salt with phosphoric acid, bis(2-ethylhexyl) ester (1:1)"
129079,120579320,"Marstat PN, component of (with 129080)"
129079,120579320,"Phosphoric acid, bis(2-ethylhexyl) ester, compd. with 2,2'-(coco alkylimino)bis(ethanol)"
129080,120579320,"Mono(2-ethylhexyl)phosphate, compd. with N,N-(coco alkyl)diethanolamine"
129080,120579320,"Phosphoric acid, mono(2-ethylhexyl) ester, compds. with diethanolamine N-coco alkyl derivs. (1:1)"
129080,120579320,"Marstat PN, component of(with 129079)"
129080,120579320,"Intersept, component of(with 129079)"
129080,120579320,"Ethanol, 2,2'-(cocoimino)-bis, salt with phosphoric acid, (mono) (2-ethylhexyl) ester (1:1)"
129080,68649387,"Mono(2-ethylhexyl)phosphate, compd. with N,N-(coco alkyl)diethanolamine"
129080,68649387,"Phosphoric acid, mono(2-ethylhexyl) ester, compds. with diethanolamine N-coco alkyl derivs. (1:1)"
129080,68649387,"Marstat PN, component of(with 129079)"
129080,68649387,"Intersept, component of(with 129079)"
129080,68649387,"Ethanol, 2,2'-(cocoimino)-bis, salt with phosphoric acid, (mono) (2-ethylhexyl) ester (1:1)"
129081,122836355,"Sulfentrazone (F6285) 4F herbicide"
129081,122836355,"2-(2,4-Dichloro-5-methylsulfonylamidophenyl)-4-difluoromethyl-2,4-dihydro-5-methyl-3H-1,2,4-triazol-3-one"
129081,122836355,"Methanesulfonamide, N-(2,4-dichloro-5-(4-(difluoromethyl)-4,5-dihydro-3-methyl-5-oxo-1H-1,2,4-triazol-1-yl)phenyl)-"
129081,122836355,"Sulfentrazone (F6285) 75DF herbicide"
129081,122836355,"1-(2,4-Dichloro-5-methylsulfonylamidophenyl)-4-difluoromethyl-4,5-dihydro-3-methyl-1H-1,2,4-triazol-5-one"
129081,122836355,"Sulfentrazone"
129081,122836355,"1-(2,4-Dichloro-5-(Nsub2-methylsulfonylamino)phenyl)-3-methyl-4-difluoromethyl-deltasupr2-1,2,4-triazolin-5-one"
129081,122836355,"F6285(herbicide)"
129081,122836355,"FMC 97285"
129086,96182535,"Phosphorothioic acid, O-{2-(1,1-dimethylethyl)-5-pyrimidinyl} O-ethyl O-(1-methylethyl) ester"
129086,96182535,"O-(2-(1,1-Dimethylethyl)-5-pyrimidinyl) O-ethyl O-(1-methylethyl) phosphorothioate"
129086,96182535,"Phostebupirim"
129086,96182535,"Bay mat 7484 technical"
129086,96182535,"Tebupirimfos"
129086,96182535,"Phosphorothioic acid, O-{2-(1,1-dimethylethyl)-5-pyrimidinyl} O-ethyl O-(1-methylethyl) ester"
129086,68359375,"Phosphorothioic acid, O-{2-(1,1-dimethylethyl)-5-pyrimidinyl} O-ethyl O-(1-methylethyl) ester"
129086,68359375,"O-(2-(1,1-Dimethylethyl)-5-pyrimidinyl) O-ethyl O-(1-methylethyl) phosphorothioate"
129086,68359375,"Phostebupirim"
129086,68359375,"Bay mat 7484 technical"
129086,68359375,"Tebupirimfos"
129086,68359375,"Phosphorothioic acid, O-{2-(1,1-dimethylethyl)-5-pyrimidinyl} O-ethyl O-(1-methylethyl) ester"
129087,2179579,"4,5-Dithia-1,7-octadiene"
129087,2179579,"Disulfide, di-2-propenyl"
129087,2179579,"DADS"
129087,2179579,"Allyl disulfide"
129087,2179579,"Diallyl disulfide"
129087,2179579,"Disulfide, di-2-propenyl"
129087,2179579,"Garlicin"
129088,629196,"PDS"
129088,629196,"Di-n-propyl disulfide"
129088,629196,"Disulfide, dipropyl"
129088,629196,"4,5-Dithiaoctane"
129088,629196,"Disulfide, dipropyl"
129088,629196,"Propyl disulfide"
129091,97780068,"DPX-A7881(application withdrawn)"
129091,97780068,"Methyl 2-(((((4-ethoxy-6-(methylamino)-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)benzoate"
129091,97780068,"Ethametsulfuron"
129091,97780068,"Benzoic acid, 2-(((((4-ethoxy-6-(methylamino)-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)-, methyl ester"
129091,97780068,"DuPont Muster Herbicide"
129091,97780068,"Benzoic acid, 2-(((((4-ethoxy-6-(methylamino)-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)-, methyl ester"
129091,97780068,"DuPont A-7881 Technical"
129092,71283802,"Fenoxaprop-p-ethyl Technical"
129092,71283802,"Fenoxaprop-p ethyl ester"
129092,71283802,"(+)-Ethyl 2-(4-((6-chloro-2-benzoxazolyl)oxy)phenoxy)propanoate"
129092,71283802,"Propanoic acid, 2-{4-{(6-chloro-2-benzoxazolyl)oxy}phenoxy}-, ethyl ester, (R)-"
129092,71283802,"Fenoxaprop-p-ethyl"
129092,71283802,"Propanoic acid, 2-{4-{(6-chloro-2-benzoxazolyl)oxy}phenoxy}-, ethyl ester, (R)-"
129093,122453730,"Chlorfenapyr"
129093,122453730,"1H-Pyrrole-3-carbonitrile, 4-bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-"
129093,122453730,"Pirate"
129093,122453730,"4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)pyrrole-3-carbonitrile"
129093,122453730,"AC 303630"
129093,122453730,"CL 303630"
129093,122453730,"1H-Pyrrole-3-carbonitrile, 4-bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-"
129094,111578326,"Use code no. 129025"
129095,9004324,"MF-201"
129095,9004324,"Cellulose, carboxymethyl ether, sodium salt"
129095,9004324,"Sodium carboxymethyl cellulose"
129095,9004324,"Cellulose, carboxymethyl ether, sodium salt"
129096,21962629,"CIC-4"
129096,21962629,"3H-2-Benzopyran-3-one, octahydro-"
129096,21962629,"(2-Hydroxymethyl-cyclohexyl)acetic acid lactone"
129096,21962629,"Cyclohexaneacetic acid, 2-(hydroxymethyl)-, .delta.-lactone"
129096,21962629,"3-Isochromanone, hexahydro-"
129097,1301968,"Silver oxide (Ag4O4)"
129097,1301968,"Tetrasilver tetraoxide (Ag4O4)"
129097,1301968,"Sildate"
129097,1301968,"Silver(II) oxide"
129097,1301968,"Divalent silver oxide (silver II oxide)"
129097,155645899,"Silver oxide (Ag4O4)"
129097,155645899,"Tetrasilver tetraoxide (Ag4O4)"
129097,155645899,"Sildate"
129097,155645899,"Silver(II) oxide"
129097,155645899,"Divalent silver oxide (silver II oxide)"
129098,79622596,"Fluazinam 50 WP"
129098,79622596,"Shirlan"
129098,79622596,"N-(3-Chloro-5-trifluoromethyl-2-pyridyl)-2,6-dinitro-3-chloro-4-trifluoromethylaniline"
129098,79622596,"Fluazinam"
129098,79622596,"PP-192"
129098,79622596,"2-Pyridinamine, 3-chloro-N-(3-chloro-2,6-dinitro-4-(trifluoromethyl)phenyl)-5-(trifluoromethyl)-"
129098,79622596,"2-Pyridinamine, 3-chloro-N-(3-chloro-2,6-dinitro-4-(trifluoromethyl)phenyl)-5-(trifluoromethyl)-"
129098,79622596,"3-Chloro-N-(3-chloro-2,6-dinitro-4-(trifluoromethyl)phenyl)-5-(trifluoromethyl)-2-pyridinamine"
129099,138261413,"Imidacloprid"
129099,138261413,"Confidor 2 flowable"
129099,138261413,"1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitro-(105827-78-9)"
129099,138261413,"NTN 33893"
129099,138261413,"Confidor 2.5% granular"
129099,138261413,"2-Imidazolidinimine, 1-((6-chloro-3-pyridinyl)methyl)-N-nitro-(138261-41-3)"
129099,138261413,"1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitro-(105827-78-9)"
129099,138261413,"1-((6-Chloro-3-pyridinyl)methyl)-N-nitro-2-imidazolidinimine"
129099,138261413,"Imidacloprid"
129099,105827789,"Imidacloprid"
129099,105827789,"Confidor 2 flowable"
129099,105827789,"1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitro-(105827-78-9)"
129099,105827789,"NTN 33893"
129099,105827789,"Confidor 2.5% granular"
129099,105827789,"2-Imidazolidinimine, 1-((6-chloro-3-pyridinyl)methyl)-N-nitro-(138261-41-3)"
129099,105827789,"1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitro-(105827-78-9)"
129099,105827789,"1-((6-Chloro-3-pyridinyl)methyl)-N-nitro-2-imidazolidinimine"
129099,105827789,"Imidacloprid"
129100,117718602,"Mon 13211-A"
129100,117718602,"3-Pyridinecarboxylic acid, 2-(difluoromethyl)-5-(4,5-dihydro-2-thiazolyl)-4-(2-methylpropyl)-6-(trifluoromethyl)-, methyl ester"
129100,117718602,"Mon 13211"
129100,117718602,"3-Pyridinecarboxylic acid, 2-(difluoromethyl)-5-(4,5-dihydro-2-thiazolyl)-4-(2-methylpropyl)-6-(trifluoromethyl)-, methyl ester"
129100,117718602,"Mon 13211-B"
129100,117718602,"Mon 13200"
129100,117718602,"Thiazopyr"
129101,27519024,"CGA 18809"
129101,27519024,"Phosphorothioic acid, S-{(6-chloro-2-oxooxazolo(4,5-b}pyridin-3(2H)-yl}methyl} O,O-dimethyl ester"
129101,27519024,"Azamethiphos"
129101,27519024,"Oxazolo(4,5-b)pyridine, phosphorothioic acid deriv."
129101,27519024,"Alfacron 10wp"
129101,27519024,"Ciba-Geigy 18809"
129101,27519024,"Phosphorothioic acid, S-{(6-chloro-2-oxooxazolo(4,5-b}pyridin-3(2H)-yl}methyl} O,O-dimethyl ester"
129101,27519024,"Technical azamethiphos"
129101,35575963,"CGA 18809"
129101,35575963,"Phosphorothioic acid, S-{(6-chloro-2-oxooxazolo(4,5-b}pyridin-3(2H)-yl}methyl} O,O-dimethyl ester"
129101,35575963,"Azamethiphos"
129101,35575963,"Oxazolo(4,5-b)pyridine, phosphorothioic acid deriv."
129101,35575963,"Alfacron 10wp"
129101,35575963,"Ciba-Geigy 18809"
129101,35575963,"Phosphorothioic acid, S-{(6-chloro-2-oxooxazolo(4,5-b}pyridin-3(2H)-yl}methyl} O,O-dimethyl ester"
129101,35575963,"Technical azamethiphos"
129102,131929607,"See code no. 110003"
129103,130328200,"Silver zinc zeolite"
129103,130328200,"Zoelites, AgZn"
129103,130328200,"Bactekiller AZ"
129103,1303282000,"Silver zinc zeolite"
129103,1303282000,"Zoelites, AgZn"
129103,1303282000,"Bactekiller AZ"
129104,55720268,"L-alpha-(2-Aminoethoxyvinyl)glycine hydrochloride"
129104,55720268,"3-Butenoic acid, 2-amino-4-(2-aminoethoxy)-, monohydrochloride, (S-(E))-"
129104,55720268,"AVIGLYCINEhydrochloride"
129104,55720268,"3-Butenoic acid, 2-amino-4-(2-aminoethoxy)-, monohydrochloride, (S-(E))-"
129104,55720268,"Aminoethoxyvinylglycine hydrochloride"
129104,55720268,"(S)-trans-2-Amino-4-(2-aminoethyoxy)-3-butenoic acid hydrochloride"
129105,96489713,"BASF 300 75WP"
129105,96489713,"Pyridaben"
129105,96489713,"Pyridaben"
129105,96489713,"2-(tert-Butyl)-5-(4-tert-butyl-benzylthio)-4-chloropyridazin-3-(2H)one"
129105,96489713,"BASF 300"
129105,96489713,"3(2H)-Pyridazinone, 4-chloro-2-(1,1-dimethylethyl)-5-(((4-(1,1-dimethylethyl)phenyl)methyl)thio)-"
129105,96489713,"NCI 129"
129105,96489713,"Nester"
129105,96489713,"Sanmite"
129106,57966957,"Acetamide, 2-cyano-N-((ethylamino)carbonyl)-2-(methoxyimino)-"
129106,57966957,"DPX-T3217"
129106,57966957,"2-Cyano-N-((ethylamino)carbonyl)-2-(methoxyimino)acetamide"
129106,57966957,"Cymoxanil"
129106,57966957,"Curzate"
129106,57966957,"2-Cyano-N-ethylcarbamoyl-2-methoxyiminoacetamide"
129107,10004441,"Tachigaren Technical"
129107,10004441,"3-Hydroxy-5-methylisoxazole"
129107,10004441,"SF-6505"
129107,10004441,"Tachigaren 70WP fungicide"
129107,10004441,"Hymexazol"
129107,10004441,"Hymexazol"
129107,10004441,"3-Isoxazolol, 5-methyl-"
129107,10004441,"5-Methylisoxazol-3-ol"
129108,145701231,"N-(2,6-difluorophenyl)-8-fluoro-5-methoxy-[1,2,4]-triazolo [1,5-c] pyrimidine-2-sulfonamide"
129108,145701231,"Primus"
129108,145701231,"[1,2,4] Triazolo [1,5-c] pyrimidine-2-sulfonamide, N- (2,6-difluorophenyl)-8- fluoro-5-methoxy-"
129108,145701231,"Florasulam"
129108,145701231,"Kantor"
129109,16725534,"Z-9-Tetradecen-1-yl acetate"
129109,16725534,"9-Tetradecen-1-ol, acetate, (9Z)"
129109,16725534,"(Z)-9-tetradecen-1-ol acetate"
129111,143390890,"BAS 490F"
129111,143390890,"Benzeneacetic acid, .alpha.-(methoxyimino)-2-{(2-methylphenoxy)methyl}-, methyl ester, (E)-"
129111,143390890,"Kresoxim-methyl"
129111,143390890,"(E)-2-(2-(2-Methylphenoxy)-methylphenyl)-2-(methoxyimino)acetic acid methyl ester"
129112,141517217,"Trifloxystrobin"
129112,141517217,"Benzeneacetic acid,.alpha.-(methoxyimino)-2-{{{{1-{3-(trifluoromethyl)phenyl}ethylidene}amino}oxy}methyl}-, methyl ester, (E,E)-"
129113,98319267,"1H-Indeno[5,4-f]quinoline-7-carboxamide,"
129113,98319267,"Finasteride"
129113,98319267,"4-Azaandrost-1-ene-17-carboxamide, N-(1,1-dimethylethyl)-3-oxo-,(5alph,17beta)-"
129115,120162552,"1H-Pyrazole-5-sulfonamide, N-{{(4,6-dimethoxy-2-pyrimidinyl)amino}carbonyl}-1-methyl-4-(2-methyl-2H-tetrazol-5-yl)- (Approvalpending)"
129115,120162552,"Azimsulfuron"
129116,147150354,"N-{2-carboxymethyl-6-chlorophenyl}-5-ethoxy-7-fluoro(1,2,4)triazolo-{1,5-c}pyrimidine-2-sulfonamide"
129116,147150354,"Benzoic acid, 3-chloro-2-{{(5-ethoxy-7-fluoro{1,2,4}triazolo{1,5-c}pyrimidin-2-yl)sulfonyl}amino}-, methyl ester"
129116,147150354,"Cloransulam-methyl"
129116,147150354,"XDE-565"
129117,66410284,"(E,Z)-3,13-Octadecadien-1-ol"
129117,66410284,"3,13-octadecadien-1-ol, (3E,13Z)-"
129117,66410284,"(3E, 13Z)-Octadecadien-1-ol"
129118,66410240,"(Z,Z)-3,13-Octadecadien-1-ol (USE PCC 117241)"
129118,66410240,"(Z,Z)-3, 13-Octadecadien-1-ol"
129118,66410240,"(3Z, 13Z)-Octadecadien-1-ol (this is a duplicate USE PC 117241)"
129118,66410240,"3,13-Octadecadien-1-ol, (3Z, 13Z)-"
129121,120068373,"1H-Pyrazole-3-carbonitrile, 5-amino-1-(2,6-dichloro-4-(trifluoromethyl)phenyl)-4-((trifluoromethyl)sulfinyl)-"
129121,120068373,"5-Amino-1-(2,6-dichloro-4-(trifluoromethyl)phenyl)-4-(1,R,S)-(trifluoromethyl)sulfinyl)-1H-pyrazole-3-carbonitrile"
129121,120068373,"Fipronil 1.5% granular soil insecticide"
129121,120068373,"Fipronil"
129122,145701219,"(1,2,4)Triazolo(1,5-c)pyrimidine-2-sulfonamide, N-(2,6-dichlorophenyl)-5-ethoxy-7-fluoro-"
129122,145701219,"N-(2,6-dichlorophenyl)-5-ethoxy-7-fluoro-(1,2,4)triazolo(1,5-c)pyrimidine-2-sulfonamide"
129122,145701219,"(1,2,4)Triazolo(1,5-c)pyrimidine-2-sulfonamide, N-(2,6-dichlorophenyl)-5-ethoxy-7-fluoro-"
129122,145701219,"Diclosulam"
129122,145701219,"XDE-564(Experimental herbicide)"
129131,134098616,"Benzoic acid, 4-(((((1,3-dimethyl-5-phenoxy-1H-pyrazol-4-yl)methylene)amino)oxy)methyl)-, 1,1-dimethylethyl ester, (E)-"
129131,134098616,"tert-Butyl (E)-4-(((((1,3-dimethyl-5-phenoxy-1H-pyrazol-4-yl)methylene)amino)oxy)methyl)benzoate"
129131,134098616,"NNI-850"
129131,134098616,"Fenpyroximate"
129131,134098616,"Benzoic acid, 4-(((((1,3-dimethyl-5-phenoxy-1H-pyrazol-4-yl)methylene)amino)oxy)methyl)-, 1,1-dimethylethyl ester, (E)-"
129131,134098616,"Fenpyroximate"
129141,101007061,"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(3-oxo-3-(2,2,2-trifluoro-1-(trifluoromethyl)ethoxy)-1-propenyl-, cyano(3-phenoxyphenyl)methyl ester, (1R-(1.alpha.(S*),3.alpha.(Z)))-"
129141,101007061,"(S)-alpha-Cyano-3-phenoxybenzyl, (1R,3S)-3-((Z)-3-(bis(trifluoromethyl)methoxy)-3-oxo-1-propenyl)-2,2-dimethylcyclopropanecarboxylate"
129141,101007061,"RU 38702"
129141,101007061,"Acrinathrin"
129141,101007061,"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(3-oxo-3-(2,2,2-trifluoro-1-(trifluoromethyl)ethoxy)-1-propenyl-, cyano(3-phenoxyphenyl)methyl ester, (1R-(1.alpha.(S*),3.alpha.(Z)))-"
129151,3811492,"2-Methoxy-4H-1,3,2-benzodioxaphosphorin-2-sulfide"
129151,3811492,"Dioxabenzofos"
129151,3811492,"Phosphorothioic acid, O-methyl ester, cyclic O,O-ester with o-hydroxybenzyl alcohol"
129151,3811492,"Salithion"
129151,3811492,"Benzyl alcohol, o-hydroxy-, cyclic O,O-ester with O-methyl phosphorothioate"
129151,3811492,"Dioxabenzofos"
129151,3811492,"Salithion"
129151,3811492,"Salicyl alcohol, cyclic O,O-ester with O-methyl phosphorothioate"
129151,3811492,"Benzyl alcohol, o-hydroxy-, cyclic O,O-ester with O-methyl phosphorothioate"
129151,3811492,"Phosphorothioic acid, O-methyl ester, cyclic O,O-ester with o-hydroxybenzyl alcohol"
129151,3811492,"4H-1,3,2-Benzodioxaphosphorin, 2-methoxy-, 2-sulfide"
129161,122156,"Dimetan"
129161,122156,"Carbamic acid, dimethyl-, ester with 3-hydroxy-5,5-dimethyl-2-cyclohexen-1-one"
129161,122156,"ENT 24728"
129161,122156,"2,2-Dimethyl-3-oxo-1-cyclohexen-1-yl dimethylcarbamate"
129161,122156,"5,5-Dimethyldihydroresorcinol dimethylcarbamate"
129161,122156,"G 19258"
129161,122156,"Carbamic acid, dimethyl-, ester with 3-hydroxy-5,5-dimethyl-2-cyclohexen-1-one"
129161,122156,"Carbamic acid, dimethyl-, 5,5-dimethyl-3-oxo-1-cyclohexen-1-yl ester"
129161,122156,"Carbamic acid, dimethyl-, ester with 3-hydroxy-5,5-dimethyl-2-cyclohexen-1-one"
129161,122156,"Dimethan"
129171,114311329,"AC 299263 herbicide"
129171,114311329,"Imazamox"
129171,114311329,"(+-)-2-(4,5-Dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-5-methoxymethyl-3-pyridinecarboxylic acid"
129171,114311329,"(+-)-2-(4-Isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-5-methoxymethyl nicotinic acid"
129171,114311329,"3-Pyridinecarboxylic acid, 2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-5-(methoxymethyl)-"
129171,114311329,"CL 299263"
129171,114311329,"Ammonium salt of (+-)-2-(4,5-Dihydro-4-methyl-4-(methylethyl)-5-oxo-1H-imidazol-2-yl)-5-(methoxymethyl)-3-pyridinecarboxylic acid (129171+005301)"
129171,114311329,"(+-)-2-(4-Isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-5-methoxymethyl nicotinic acid"
129171,1336216,"AC 299263 herbicide"
129171,1336216,"Imazamox"
129171,1336216,"(+-)-2-(4,5-Dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-5-methoxymethyl-3-pyridinecarboxylic acid"
129171,1336216,"(+-)-2-(4-Isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-5-methoxymethyl nicotinic acid"
129171,1336216,"3-Pyridinecarboxylic acid, 2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-5-(methoxymethyl)-"
129171,1336216,"CL 299263"
129171,1336216,"Ammonium salt of (+-)-2-(4,5-Dihydro-4-methyl-4-(methylethyl)-5-oxo-1H-imidazol-2-yl)-5-(methoxymethyl)-3-pyridinecarboxylic acid (129171+005301)"
129171,1336216,"(+-)-2-(4-Isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-5-methoxymethyl nicotinic acid"
129181,90717036,"8-Quinolinecarboxylic acid, 7-chloro-3-methyl-"
129181,90717036,"8-Quinolinecarboxylic acid, 7-chloro-3-methyl-"
129181,90717036,"7-Chloro-3-methyl-8-quinolinecarboxylic acid"
129181,90717036,"BAS 518"
129181,90717036,"Quinmerac"
129182,140611683,"Fiesta"
129182,140611683,"Quimerac-chloridazon mixt."
129182,140611683,"Rebell T"
129182,1698608,"Fiesta"
129182,1698608,"Quimerac-chloridazon mixt."
129182,1698608,"Rebell T"
129182,90717036,"Fiesta"
129182,90717036,"Quimerac-chloridazon mixt."
129182,90717036,"Rebell T"
129200,117428225,"Benzeneacetic acid, alph-(methoxymethylene)-2-[[[6-(trifluoromethyl)-2-pyridinyl]oxy]methyl]-, methyl ester, (E)-"
129200,117428225,"Picoxystrobin"
129222,881685581,"Isopyrazam"
129222,881685581,"1H-Pyrazole-4-carboxamide, 3-(difluoromethyl)-1-methyl-N-[1,2,3,4- tetrahydro-9-(1-methylethyl)-1,4-methanonaphthalen-5-yl]-"
129223,874967676,"N-(2-(1,1?-bicyclopropyl)-2-ylphenyl)-3-(difluoromethyl)-1-"
129223,874967676,"SYN524464"
129223,874967676,"Sedaxane"
138009,907204313,"Xemium Fungicide Technical"
138009,907204313,"1H-Pyrazole-4-carboxamide, 3-(difluoromethyl)-1-methyl-N-(3',4'5'-trifluoro[1,1'-biphenyl]-2-yl)-"
138009,907204313,"Fluxapyroxad"
138831,400882077,"Cyflumetofen"
138831,400882077,"OK-5101"
138831,400882077,"Cytometofen"
138831,400882077,"Benzenepropanoic acid, alpha-cyano-alpha-[4-(1,1-dimethylethyl)phenyl]- beta-oxo-2-(trifluoromethyl)-, 2-methoxyethyl ester"
139114,15708415,"Sodium iron(III) ethylenediaminetetraacetate"
139114,15708415,"Sodium ferric ethylenediaminetetraacetate"
139114,15708415,"Sodium (ethylenediaminetetraacetato) ferrate(1-)"
139114,15708415,"Ferric sodium EDTA"
144022,3025307,"Ethyl (E,Z)-2,4-decadienoate"
144022,3025307,"Ethyl trans-2,cis-4-decadienoate"
144022,3025307,"Pear ester"
144022,3025307,"Ethyl (2E,4Z)-2,4-decadienoate"
144022,3025307,"2,4-Decadienoic acid, ethyl ester, (E,Z)-"
144022,3025307,"Ethyl (2E,4Z)-decadienoate"
144022,3025307,"2,4-Decadienoic acid, ethyl ester, (2E,4Z)-"
147500,243973208,"Propanoic acid, 2,2-dimethyl-, 8-(2,6-diethyl-4-methylphenyl)-1,2,4,5-tetrahydro-7-oxo-7H-pyrazolo[1,2-d][1,4,5]oxadiazepin-9-ylester"
147500,243973208,"Pinoxaden"
167004,106229,"3,7-Dimethyl-6-octen-1-ol"
167004,106229,"Citronellol"
167004,106229,"Cephrol"
167004,106229,"(.+-.)-.beta.-Citronellol"
167004,106229,"Citronellol"
167004,106229,"6-Octen-1-ol, 3,7-dimethyl-"
169101,68989026,"Quaternary ammonium compounds, C12-16-alkyl((dichlorophenyl)methyl)dimethyl, chlorides"
169101,68989026,"Alkyl* dimethyl 3,4-dichlorobenzyl ammonium chloride *(50%C14, 40%C12, 10%C16)"
169103,61791319,"Alkyl* bis(2-hydroxyethyl) ammonium acetate *(as in fatty acids of coconut oil)"
