,COMID,StateCode,Pwsid,SystemName,SourceName,SWSourceTy,Region
451,4352968,54,WV3304203,ELKINS CITY OF,TYGART VALLEY RIVER,1.0,5
452,4353190,54,WV3304902,BUCKHANNON WATER BOARD,BUCKHANNON RIVER,1.0,5
453,4351472,54,WV3300101,BELINGTON COMMUNITY OF,MILL RUN LAKE,3.0,5
454,3716986,54,WV3302104,WVAWC WESTON,WEST FORK RIVER,1.0,5
455,4351508,54,WV3300101,BELINGTON COMMUNITY OF,TYGART VALLEY RIVER,1.0,5
456,3775187,54,WV3304704,HAMRICK PSD,DRY FORK,1.0,5
457,3780353,54,WV3304707,PARSONS TOWN OF,Cheat River Shavers Fork,1.0,5
458,3716706,54,WV3302103,JANE LEW COMMUNITY OF,HACKERS CREEK,1.0,5
459,3775047,54,WV3304701,DAVIS WATER WORKS,WEIMER RUN,1.0,5
460,3774989,54,WV3304701,DAVIS WATER WORKS,BLACKWATER RIVER,1.0,5
461,4352184,54,WV3300104,PHILIPPI CITY OF,TYGART VALLEY RIVER,1.0,5
462,3775885,54,WV3304709,THOMAS WATER,Thomas Reservoir,3.0,5
463,3716108,54,WV3301705,CLARKSBURG WATER BOARD,WEST FORK RIVER,1.0,5
464,3717172,54,WV3301720,SALEM WATER BOARD,DOG RUN LAKE,3.0,5
465,4352136,54,WV3304605,TAYLOR COUNTY PSD,TYGART LAKE,3.0,5
466,3775731,54,WV3303914,ROWLESBURG WATER WORKS,CHEAT RIVER,1.0,5
467,3715724,54,WV3301714,LUMBERPORT WATER,JONES RUN IMPoundment,3.0,5
468,3809837,24,MD0110008,OAKLAND,Broadford Reservoir,3.0,5
469,3809565,24,MD0110008,OAKLAND,YOUGHIOGHENY RIVER,1.0,5
470,4352080,54,WV3302515,MONONGAH WATER WORKS,TYGART VALLEY RIVER,1.0,5
471,4352080,54,WV3301721,SHINNSTON WATER BOARD,TYGART VALLEY RIVER,1.0,5
472,3775677,54,WV3303908,KINGWOOD WATER BOARD,CHEAT RIVER,1.0,5
473,4352080,54,WV3302502,FAIRMONT CITY OF,TYGART VALLEY RIVER,1.0,5
474,3768762,54,WV3303912,PRESTON COUNTY PSD 1,DECKERS CREEK Reservoir,3.0,5
475,3769850,54,WV3302513,MANNINGTON WATER WORKS,HUEY RUN IMPOUNDMENT,3.0,5
476,3769846,54,WV3302513,MANNINGTON WATER WORKS,DENTS RUN IMPOUNDMENT,3.0,5
477,3768892,54,WV3303909,MASONTOWN WATER WORKS,IMPOUNDMENT,3.0,5
478,3768582,54,WV3303111,MORGANTOWN UTILITY BOARD,COBUN CREEK IMPOUNDMENT,3.0,5
479,3768880,54,WV3303111,MORGANTOWN UTILITY BOARD,MORGANTOWN LOCK AND DAM,6.0,5
480,3808825,24,MD0110004,FRIENDSVILLE,Youghiogheny River,1.0,5
481,3808337,24,MD0010011,CITY OF FROSTBURG,FROSTBURG RESERVOIR,3.0,5
482,3773977,42,PA5260027,ALBERT GALLATIN MUNI AUTH,LAKE LYNN,3.0,5
483,3773973,42,PA5260017,POINT MARION BORO,CHEAT RIVER,1.0,5
484,3788137,42,PA5300012,EAST DUNKARD WATER ASSN,MONONGAHELA RIVER,1.0,5
485,3808181,42,PA4560012,MEYERSDALE MUNI AUTH,CRYSTAL Lake,2.0,5
486,3806637,42,PA4560012,MEYERSDALE MUNI AUTH,B & O RESERVOIR,3.0,5
487,3788105,42,PA5300007,DUNKARD VALLEY JT MUNI AUTH,MONONGAHELA RIVER,1.0,5
488,3787689,42,PA5260007,FAIRCHANCE BORO WATER DEPT,CAVE HOLLOW REServoir,3.0,5
489,3787661,42,PA5260007,FAIRCHANCE BORO WATER DEPT,ASKON HOLLOW Reservoir,3.0,5
490,3788087,42,PA5260013,MASONTOWN MUNI WATER WORKS,MONONGAHELA RIVER,1.0,5
491,3807725,42,PA4560033,CITIZENS WATER CO,DRAKE RUN,1.0,5
492,3808977,42,PA5260015,OHIOPYLE BORO MUN WATER WORKS,YOUGHIOGHENY RIVER,1.0,5
493,3788053,42,PA5300005,CARMICHAELS MUNI WATER AUTH,MONONGAHELA RIVER,1.0,5
494,3788031,42,PA5300017,SOUTHWESTERN PA WATER AUTH,MONONGAHELA RIVER,1.0,5
495,3806965,42,PA5260011,INDIAN CREEK VALLEY WATER AUTH,INDIAN CREEK,1.0,5
496,3808903,42,PA5260019,NORTH FAYETTE CNTY MUNI AUTH,YOUGHIOGHENY RIVER,1.0,5
497,3788003,42,PA5630045,TRI CNTY JT MUNI AUTH,MONONGAHELA RIVER MAXWELL LOCKS AND DAM,1.0,5
498,3808903,42,PA5260036,WESTMORELAND CO MA YOUGH PLANT,YOUGHIOGHENY RIVER,1.0,5
499,3786887,42,PA5630050,MARIANNA MUNI WATER WORKS,TEN MILE CREEK,1.0,5
500,3786035,42,PA5260005,PA-AMERICAN WATER-BROWNSVILLE,MONONGAHELA RIVER LOCKS AND DAM 04,6.0,5
501,4753536,42,PA4560032,GAHAGEN WATER ASSN,LAUREL RUN,1.0,5
502,3786009,42,PA5260014,NEWELL MUNI AUTH,MONONGAHELA RIVER LOCKS AND DAM 04,6.0,5
503,3786859,42,PA5630041,COKEBURG BORO WATER DEPT,COKEBURG RESERVOIR,3.0,5
504,4754622,42,PA4560031,LINCOLN TWP MUNI AUTH,HORNER RUN,1.0,5
505,3785515,42,PA5260009,WASHINGTON TWP MUNI AUTH,MONONGAHELA RIVER LOCKS AND DAM 04,6.0,5
506,19452205,42,PA5630040,CLAYSVILLE-DONEGAL JT MUN AUTH,JACK CLUTTER DAM,3.0,5
507,19452201,42,PA5630040,CLAYSVILLE-DONEGAL JT MUN AUTH,SCHOOL ST RESERVOIR,3.0,5
508,3785983,42,PA5260004,BELLE VERNON BORO MUNI AUTH,MONONGAHELA RIVER LOCKS AND DAM 04,6.0,5
509,3785977,42,PA5630039,CHARLEROI MUNI AUTH,MONONGAHELA RIVER LOCKS AND DAM 04,6.0,5
510,4753428,42,PA4560037,HOOVERSVILLE MUNI AUTH,STONY CREEK RIVER,1.0,5
511,4754590,42,PA4560036,GRAY AREA WATR AUTH OF JEN TWP,SPRUCE RUN RESERVOIR,3.0,5
512,4753796,42,PA4110014,GREATER JOHNSTOWN WATER AUTH,QUEMAHONING RESERVOIR,3.0,5
513,4582666,42,PA5650031,LIGONIER MUNICIPAL AUTHORITY,FURNACE RUN,1.0,5
514,4583126,42,PA5650080,LIGONIER TWP MUNI AUTH,MILL CREEK SOUTH FORK,1.0,5
515,4755020,42,PA4560048,CONEMAUGH TWP MUNI AUTH,PRIMARY RESERVOIR,3.0,5
516,3785905,42,PA5020039,PA AMER WATER CO-PITTSBURGH,MONONGAHELA RIVER LOCKS AND DAM 03,6.0,5
517,4755012,42,PA4110014,GREATER JOHNSTOWN WATER AUTH,NORTH FORK RESERVOIR,3.0,5
518,4753160,42,PA4110017,HIGHLAND S & W AUTH BEAVERDAM,LLOYDELL RESERVOIR,3.0,5
519,4583124,42,PA5650060,LATROBE MUNI AUTH,TROUT RUN RESERVOIR,3.0,5
520,4753154,42,PA4110014,GREATER JOHNSTOWN WATER AUTH,DALTON RUN RESERVOIR,3.0,5
521,4582488,42,PA5650060,LATROBE MUNI AUTH,LOYALHANNA CREEK,1.0,5
522,4753050,42,PA4110017,HIGHLAND S & W AUTH BEAVERDAM,BEAVERDAM RESERVOIR,3.0,5
523,4754380,42,PA5650049,DERRY BORO MUNI AUTH,MCGEE RUN,1.0,5
524,4755004,42,PA5650069,HIGHRIDGE WATER AUTH,TUB MILL RESERVOIR,3.0,5
525,4754348,42,PA5650049,DERRY BORO MUNI AUTH,ETHEL SPRING LAKE,3.0,5
526,3813299,42,PA5020025,WEST CNTY MUNI AUTH-MCKEESPORT,YOUGHIOGHENY RIVER,1.0,5
527,4753846,42,PA4110027,PORTAGE BORO MUNI AUTH,MARTINDALE RESERVOIR,3.0,5
528,4754800,42,PA5650069,HIGHRIDGE WATER AUTH,POPLAR RUN,1.0,5
529,4755002,42,PA5320006,BLAIRSVILLE MUNI AUTH,TROUT RUN RESERVOIR,3.0,5
530,4754286,42,PA5650069,HIGHRIDGE WATER AUTH,BIG SUGAR RUN 1,1.0,5
531,4754796,42,PA5650036,TORRANCE STATE HOSPITAL,SHIREY RUN,1.0,5
532,4753748,42,PA4110014,GREATER JOHNSTOWN WATER AUTH,SALTLICK RESERVOIR,3.0,5
533,4752892,42,PA4110027,PORTAGE BORO MUNI AUTH,BENS CREEK RESERVOIR,3.0,5
534,4754246,42,PA5650069,HIGHRIDGE WATER AUTH,LITTLE SUGAR RUN RESERVOIR,3.0,5
535,4754240,42,PA5650069,HIGHRIDGE WATER AUTH,BIG SUGAR RUN 2,1.0,5
536,4754904,42,PA5650069,HIGHRIDGE WATER AUTH,BIG SPRINGS RESERVervoir,3.0,5
537,3785855,42,PA5020039,PA AMER WATER CO-PITTSBURGH,MONONGAHELA RIVER,1.0,5
538,11050704,42,PA5020056,WILKINSBURG-PENN JT WATER AUTH,ALLEGHENY RIVER LOCK AND DAM 02,6.0,5
539,11050706,42,PA5020038,PITTSBURGH WATER & SEWER AUTH,ALLEGHENY RIVER LOCK AND DAM 02,6.0,5
540,4752554,42,PA4110009,EBENSBURG BORO MUNI AUTH,OLD RESERVOIR #1,3.0,5
541,3824131,42,PA5020043,WEST VIEW BORO MUNI AUTH,OHIO RIVER EMSWORTH Lock and Dam,6.0,5
542,4758090,42,PA4110009,EBENSBURG BORO MUNI AUTH,NEW RESERVOIR #2,3.0,5
543,4751742,42,PA4110023,NANTY GLO WATER AUTH,WILLIAMS RUN RESERVR,3.0,5
544,4581756,42,PA5650032,WESTMD MUN AUTH-SWEENEY PLANT,BEAVER RUN RESERVOIR,3.0,5
545,3821227,42,PA5020011,MOON TWP MUNI AUTH,OHIO RIVER,1.0,5
546,11050050,42,PA5020036,OAKMONT BORO MUNI AUTH,ALLEGHENY RIVER LOCK AND DAM 02,6.0,5
547,4752354,42,PA5320040,CENTRAL INDIANA CO WATER AUTH,YELLOW CREEK,1.0,5
548,4751512,42,PA4110006,CAMBRIA TWP WATER AUTH,Colver Reservoir,3.0,5
549,3821187,42,PA5040008,AMBRIDGE WATER AUTH,SERVICE CREEK RESERVOIR,3.0,5
550,11050010,42,PA5650070,NEW KENSINGTON MUNI AUTH,ALLEGHENY RIVER LOCK AND DAM 03,6.0,5
551,4752060,42,PA5320025,PA AMERICAN WATER CO-INDIANA D,TWO LICK CREEK Reservoir,3.0,5
552,4581566,42,PA5320038,INDIANA MUNI SVC AUTH-WLEBANON,WERTZ PONDS,3.0,5
553,11050006,42,PA5020055,TARENTUM BORO WATER DEPT,ALLEGHENY RIVER LOCK AND DAM 03,6.0,5
554,11050006,42,PA5020006,BRACKENRIDGE BORO WATER DEPT,ALLEGHENY RIVer Lock and Dam 04,6.0,5
555,11049994,42,PA5020108,HARRISON TWP WATER AUTH,ALLEGHENY RIVER LOCK AND DAM 04,6.0,5
556,3821157,54,WV3301504,CHESTER CITY OF,OHIO RIVER,1.0,5
557,3821109,42,PA5040038,MIDLAND BORO MUNI AUTH,OHIO RIVER NEW CUMBERLAND LOCKS AND DAM,6.0,5
558,3821113,39,OH1500811,"EAST LIVERPOOL, CITY OF",OHIO RIVER,1.0,5
559,11049962,42,PA5030019,BUFFALO TWP MUN AUTH FREEPORT,ALLEGHENY RIVER LOCK AND DAM 04,6.0,5
560,4741391,42,PA5320014,ERNEST BORO WATER,MCKEE RUN,1.0,5
561,10926183,42,PA5100094,CRANBERRY TWP SEWER AND WATER,BRUSH CREEK,1.0,5
562,19464270,42,PA5040012,BEAVER FALLS MUNI AUTH,BEAVER RIVER 2,1.0,5
563,3819145,39,OH1502011,"SALEM, CITY OF",COLD RUN CREEK,1.0,5
564,15409495,39,OH7004511,"SHELBY, CITY OF",BLACKFORK CREEK,1.0,5
565,13157929,39,OH5001911,"SEBRING, VILLAGE OF",MAHONING RIVER,1.0,5
566,15409409,39,OH7004511,"SHELBY, CITY OF",RESERVOIR NO 3,3.0,5
567,13158123,39,OH7600011,"ALLIANCE, CITY OF",DEER CREEK RESERVOIR,3.0,5
568,13158065,39,OH7600011,"ALLIANCE, CITY OF",WALBORN RESERVOIR,3.0,5
569,13157339,39,OH5001611,CONSUMERS OH - STRUTHERS,EVANS LAKE,3.0,5
570,15409001,39,OH0300411,CINNAMON LAKE UTILITY CO,RESERVOIR,3.0,5
571,13154637,39,OH5000411,"CAMPBELL, CITY OF",LAKE HAMILTON,3.0,5
572,19386756,39,OH7700411,"BARBERTON, CITY OF",WOLF CREEK,1.0,5
573,13154545,39,OH5000411,"CAMPBELL, CITY OF",MCKELVEY LAKE,3.0,5
574,13153437,39,OH7802311,"NEWTON FALLS, CITY OF",MAHONING RIVER,1.0,5
575,13154427,39,OH7803811,"WARREN, CITY OF",MOSQUITO RESERVOIR,3.0,5
576,19464254,42,PA5040012,BEAVER FALLS MUNI AUTH,BEAVER RIVER 1,1.0,5
577,10926091,42,PA5100033,EVANS CITY BOROUGH,LIKENS RUN,1.0,5
578,10926041,42,PA5100093,ZELIENOPLE WATER COMPANY,SCHOLAR RUN,1.0,5
579,10926039,42,PA5100042,HARMONY WATER AUTHORITY,LITTLE CONNOQUENESSI Creek,1.0,5
580,4742183,42,PA5030008,PA-AMERICAN WATER CO-KITTANNIG,ALLEGHENY RIVER LOCK AND DAM 06,6.0,5
581,4742161,42,PA5030043,KITTANNING SUBURB JT WATER AUT,ALLEGHENY RIVER LOCK AND DAM 07,6.0,5
582,10925941,42,PA6370011,PA AMER WATER CO ELLWOOD CTY,SLIPPERY ROCK CREEK,1.0,5
583,4739239,42,PA5320034,INDIANA MUN SERV AUTH-ROSSITER,STRAIGHT BRANCH RUN,1.0,5
584,10924947,42,PA5100012,PA AMERICAN WATER CO--BUTLER,THORN RUN RESERVOIR,3.0,5
585,10924851,42,PA5100012,PA AMERICAN WATER CO--BUTLER,ONEIDA RESERVOIR,3.0,5
586,10924813,42,PA5100012,PA AMERICAN WATER CO--BUTLER,BOYDSTOWN RESERVOIR,3.0,5
587,4739103,42,PA6330010,PA AMERICAN WATER PUNXSY,Mahoning Creek East Branch,1.0,5
588,4742019,42,PA5100012,PA AMERICAN WATER CO--BUTLER,ALLEGHENY RIVER,1.0,5
589,4738795,42,PA6160010,REDBANK VALLEY MUN AUTH,REDBANK CREEK,1.0,5
590,4738681,42,PA6160026,HAWTHORN AREA WATER AUTHORITY,REDBANK CREEK,1.0,5
591,12998704,42,PA6370034,PA AMER WATER CO NEW CASTLE,SHENANGO RIVER,1.0,5
592,4737371,42,PA6330011,REYNOLDSVILLE WATER AUTH,EAST PITCH PINE Run,1.0,5
593,4745955,42,PA5030011,PARKER AREA WATER AUTH,ALLEGHENY RIVER,1.0,5
594,4737369,42,PA6330011,REYNOLDSVILLE WATER AUTH,NORTH PITCH PINE Run,1.0,5
595,4737757,42,PA6330007,FALLS CREEK BORO WATER DEPT.,MUNICipal RESERVOIR,3.0,5
596,4738891,42,PA6330004,BROOKVILLE MUNICIPAL AUTH,NORTH FORK CREEK Reservoir,3.0,5
597,10222334,42,PA6610019,EMLENTON WATER COMPANY,ALLEGHENY RIVER,1.0,5
598,6877269,42,PA6160001,PA AMERICAN WATER CO CLARION,CLARION RIVER,1.0,5
599,6875473,42,PA6330002,BROCKWAY BORO MUNICIPAL AUTH,RATTLESNAKE RUN Reservoir,3.0,5
600,6875461,42,PA6330002,BROCKWAY BORO MUNICIPAL AUTH,WHETSTONE RUN Reservoir,3.0,5
601,12999350,42,PA6430054,CONSUMERS PA WATER COMPANY,SHENANGO RIVER,1.0,5
602,12998028,42,PA6430055,SHARPSVILLE BORO WATER CO,SHENANGO RIVER,1.0,5
603,6875369,42,PA6240008,FOX TOWNSHIP MUNICIPAL AUTH.,LOST RUN,1.0,5
604,12997724,42,PA6430057,REYNOLDS WATER COMPANY,BIG RUN,1.0,5
605,12998932,42,PA6430057,REYNOLDS WATER COMPANY,SHENANGO RIVER,1.0,5
606,10221044,42,PA6610010,POLK CENTER,SANDY CREEK,1.0,5
607,12998898,42,PA6430037,GREENVILLE MUN WATER AUTHORITY,SHENANGO RIVER,1.0,5
608,6874881,42,PA6240016,ST MARYS AREA WATER AUTH,LAUREL RUN RESERVOIR,3.0,5
609,6875587,42,PA6240012,RIDGWAY BOROUGH WATER SYSTEM,Ridgway Reservoir,3.0,5
610,6874627,42,PA6240007,JOHNSONBURG MUNICIPAL AUTH,POWERS RUN RESERVOIR,3.0,5
611,6873975,42,PA6240007,JOHNSONBURG MUNICIPAL AUTH,SILVER CREEK RESERVoir,3.0,5
612,8974110,42,PA6420019,PA AMER WATER COMPANY KANE,HUBERT RUN,1.0,5
613,10218962,42,PA6620032,SOUTHWEST WARREN CO. MUN.AUTH.,BEN GEORGE RUN,1.0,5
614,10218956,42,PA6620032,SOUTHWEST WARREN CO. MUN.AUTH.,TIDIOUTE CREEK AND RUNS,1.0,5
615,9052045,42,PA6200004,CAMBRIDGE SPRINGS BOROUGH,FRENCH CREEK,1.0,5
616,8972054,42,PA6420014,BRADFORD CITY WATER AUTHORITY,RESERVOIR NO 5,3.0,5
617,9049771,42,PA6250064,UNION CITY MUNICIPAL AUTHORITY,UNION CITY RESERVOIR,3.0,5
618,8971390,42,PA6420014,BRADFORD CITY WATER AUTHORITY,RESERVOIR NO 3,3.0,5
619,8974484,42,PA6420014,BRADFORD CITY WATER AUTHORITY,RESERVOIR NO 2,3.0,5
620,8969900,36,NY0400345,OLEAN CITY,OLEAN CREEK,1.0,5
621,9049125,42,PA6250061,NORTH EAST BOROUGH WATER DEPT,FRENCH CREEK WEST BRANCH,1.0,5
622,9049281,42,PA6250061,NORTH EAST BOROUGH WATER DEPT,EATON RESERVOIR,3.0,5
623,15445167,36,NY0600381,CHAUTAUQUA UTILITY DISTRICT,CHAUTAUQUA LAKE,2.0,5
624,15445155,36,NY0602924,CHAUTAUQUA LAKE ESTATES,CHAUTAUQUA LAKE,2.0,5
625,15445147,36,NY0600353,BROCTON VILLAGE,BEAR LAKE,3.0,5
0,19569560,1,AL0000927,UPPER BEAR CREEK WATER AUTHORITY,UPPER BEAR CREEK RESERVOIR,3.0,6
1,19650220,1,AL0001422,NORTHEAST ALABAMA WATER SYSTEM,GUNTERSVILLE LAKE,3.0,6
2,19566900,1,AL0000610,RUSSELLVILLE WATER WORKS,ELLIOTT LAKE,3.0,6
3,19580881,1,AL0000798,MOULTON WATER WORKS BOARD,Moulton City Lake,3.0,6
4,19580823,1,AL0000798,MOULTON WATER WORKS BOARD,SINKING CREEK,1.0,6
5,19621666,1,AL0000882,HUNTSVILLE UTILITIES,TENNESSEE RIV 1,1.0,6
6,19621618,1,AL0000899,US ARMY AVIATION & MISSILE COMMAND,TENNESSEE RIV 1,1.0,6
7,936030059,1,AL0001084,DECATUR UTILITIES,Wilson Lake,9.0,6
8,19646630,1,AL0000509,FORT PAYNE WATER WORKS BOARD,TENNESSEE RIVER,1.0,6
9,19580213,1,AL0000331,TUSCUMBIA WATER WORKS,TUSCUMBIA BIG SPRING,2.0,6
10,19623794,1,AL0000314,COLBERT COUNTY RURAL WATER SYSTEM,TENNESSEE RIVER,1.0,6
11,19623602,1,AL0001092,WEST MORGAN-EAST LAWRENCE WATER AUTHORIT,Wilson Lake,3.0,6
12,19623698,1,AL0000327,SHEFFIELD UTILITIES DEPARTMENT,PICKWICK LAKE,9.0,6
13,19581443,1,AL0000321,MUSCLE SHOALS WATER DEPARTMENT,WILSON LAKE,3.0,6
14,19623666,1,AL0000311,CHEROKEE WATER & GAS DEPARTMENT,PICKWICK LAKE,9.0,6
15,19633478,1,AL0000783,FLORENCE WATER/WASTEWATER DEPARTMENT,WILSON LAKE,3.0,6
16,19581347,1,AL0000783,FLORENCE WATER/WASTEWATER DEPARTMENT,CYPRESS CREEK,1.0,6
17,19699269,13,GA0830000,DADE COUNTY WATER AUTHORITY,LOOKOUT CREEK,1.0,6
18,19598520,1,AL0000824,ATHENS WATER DEPARTMENT,ELK RIVER,1.0,6
19,19697835,13,GA0470002,RINGGOLD,CHICKAMAUGA CREEK,1.0,6
20,19646280,1,AL0000713,BRIDGEPORT UTILITIES BOARD,TENNESSEE RIVER,1.0,6
21,19598480,1,AL0000833,LIMESTONE COUNTY WATER SYSTEM,ELK RIVER,1.0,6
22,25314181,28,MS0710029,SHORT COLEMAN-NASA PLANT,PICKWICK LAKE,9.0,6
23,19643650,47,TN0000651,SOUTH PITTSBURG WATER SYSTEM,TENNESSEE RIVER,1.0,6
24,25314237,47,TN0000546,FIRST U.D. OF HARDIN COUNTY,TENNESSEE RIVER,1.0,6
25,19663361,47,TN0000325,JASPER WATER DEPT,SEQUATCHIE RIVer,1.0,6
26,25309298,47,TN0000219,EASTSIDE UTILITY DISTRICT,Chickamauga Lake Reservoir,3.0,6
27,19608213,47,TN0000242,FAYETTEVILLE WATER SYSTEM,ELK RIVER,1.0,6
28,19596010,47,TN0000562,PULASKI WATER SYSTEM,RICHLAND CREEK,1.0,6
29,19663631,47,TN0000749,WHITWELL WATER DEPT,SEQUATCHIE RIVer,1.0,6
30,19642886,47,TN0000623,SEWANEE UTILITY DISTRICT,LAKE ODONNELL,2.0,6
31,19608377,47,TN0000754,WINCHESTER WATER SYSTEM,TIMS FORD LAKE Reservoir,3.0,6
32,19643662,47,TN0000470,MONTEAGLE PUBLIC UTILITY BOARD,LAUREL LAKE,2.0,6
33,19578219,47,TN0000392,LAWRENCEBURG WATER SYSTEM,SHOAL CREEK,1.0,6
34,19608383,47,TN0000416,LYNCHBURG WATER DEPARTMENT,TIMS FORD LAKE Reservoir,3.0,6
35,19642808,47,TN0000706,TRACY CITY WATER SYSTEM,Hines Pond,2.0,6
36,19695307,47,TN0000169,SODDY-DAISY-FALLING WATER U.D.,SODDY CreeK Impoundment,2.0,6
37,19605649,47,TN0000416,LYNCHBURG WATER DEPARTMENT,MULBERRY CREEK,1.0,6
38,19505912,47,TN0000736,WAYNESBORO WATER SYSTEM,GREEN RIVER,1.0,6
39,19662717,47,TN0000205,DUNLAP WATER SYSTEM,SEQUATCHIE RIVer,1.0,6
40,19546254,47,TN0000119,CLIFTON WATER DEPT,TENNESSEE RIVER,1.0,6
41,19534840,47,TN0000821,DUCK RIVER UTILITY COMMISSION,NORMANDY LAKE Reservoir,3.0,6
42,25309050,47,TN0000174,DAYTON WATER DEPT,TENNESSEE RIVER,1.0,6
43,19533702,47,TN0000628,SHELBYVILLE WATER SYSTEM,DUCK RIVER,1.0,6
44,19532014,47,TN0000517,BEDFORD COUNTY UD,DUCK RIVER,1.0,6
45,19531962,47,TN0000400,LEWISBURG WATER SYSTEM,DUCK RIVER,1.0,6
46,19503768,47,TN0000404,LINDEN WATER DEPT,BUFFALO RIVER,1.0,6
47,19544702,47,TN0000541,PARSONS WATER DEPARTMENT,BEECH RIVER,1.0,6
48,19517206,47,TN0000128,COLUMBIA WATER SYSTEM,DUCK RIVER,1.0,6
49,19531910,47,TN0000667,SPRING HILL WATER DEPT,DUCK RIVER,1.0,6
50,19544776,47,TN0000402,LEXINGTON WATER SYSTEMS,BEECH LAKE RESERVOIR,3.0,6
51,19679669,13,GA2910000,BLAIRSVILLE,NOTTELY RIVER,1.0,6
52,19669383,13,GA1110000,BLUE RIDGE,TOCCOA RIVER,1.0,6
53,19680055,13,GA2810000,HIAWASSEE,LAKE CHATUGE,2.0,6
54,19680551,13,GA2910003,NOTLA WATER AUTHORITY,LAKE NOTTELY,3.0,6
55,19669349,13,GA1110001,MCCAYSVILLE,TOCCOA RIVER,1.0,6
56,19736867,37,NC0157015,HIGHLANDS WATER TREATMENT PLT,LAKE SEQUOYAH,2.0,6
57,19674493,37,NC0120010,"MURPHY, TOWN OF",HIWASSEE RIVER,1.0,6
58,19736867,37,NC0157015,HIGHLANDS WATER TREATMENT PLT,BIG CREEK,1.0,6
59,19668163,47,TN0000844,COPPER BASIN UTILITY DISTRICT,CAMPBELL COVE Lake,2.0,6
60,19735937,37,NC0157010,"FRANKLIN, TOWN OF",CARTOOGECHAYE RIVER,1.0,6
61,22164828,37,NC0188010,"BREVARD, CITY OF",CATHEY'S CREEK,1.0,6
62,19673957,37,NC0120020,"ANDREWS, TOWN OF",DAN HOLLAND CREEK,1.0,6
63,19674763,37,NC0120020,"ANDREWS, TOWN OF",BEAVER CREEK,1.0,6
64,19678191,47,TN0000233,ETOWAH UTILITIES,HIWASSEE RIVER,1.0,6
65,19678175,47,TN0000831,HIWASSEE UTILITY COMMISSION,HIWASSEE RIVER,1.0,6
66,19721227,37,NC0138010,ROBBINSVILLE WTR TRTMT PLT,BURGIN CREEK,1.0,6
67,19678175,47,TN0000117,CLEVELAND UTILITIES,HIWASSEE RIVER,1.0,6
68,19721207,37,NC0138010,ROBBINSVILLE WTR TRTMT PLT,ROCK CREEK,1.0,6
69,19730108,37,NC0150035,TUCKASEIGEE WATER & SEWER AUTH,TUCKASEGEE RIVER,1.0,6
70,19730108,37,NC0150116,WESTERN CAROLINA UNIV WTP,TUCKASEGEE RIVER,1.0,6
71,19721097,37,NC0138010,ROBBINSVILLE WTR TRTMT PLT,CHEOAH RIVER,1.0,6
72,22163894,37,NC0145010,"HENDERSONVILLE, CITY OF",BRADLEY CREEK,1.0,6
73,22163768,37,NC0111010,ASHEVILLE-BUNCOMBE-HENDERSON,MILLS RIVER,1.0,6
74,22163730,37,NC0145010,"HENDERSONVILLE, CITY OF",MILLS RIVER,1.0,6
75,22163610,37,NC0145010,"HENDERSONVILLE, CITY OF",HENDERSON RESERVOIR,3.0,6
76,22153097,37,NC0144010,"WAYNESVILLE, TOWN OF",ALLENS CREEK RESERVOIR,3.0,6
77,19675411,47,TN0000224,ENGLEWOOD WATER DEPT,MIDDLE CREEK,1.0,6
78,19729712,37,NC0187010,"BRYSON CITY, TOWN OF",DEEP CREEK,1.0,6
79,19729498,37,043740039,CHEROKEE WATER SYSTEM,OCONALUFTEE RIVER,1.0,6
80,22151695,37,NC0144040,MAGGIE VALLEY SANITARY DIST,CAMBELL'S CREEK,1.0,6
81,22151665,37,NC0144040,MAGGIE VALLEY SANITARY DIST,JONATHANS CREEK,1.0,6
82,22150285,37,NC0144015,"CANTON, TOWN OF",PIGEON RIVER,1.0,6
83,19720371,47,TN0000643,SOUTH BLOUNT UTILITY DISTRICT,TELLICO LAKE,3.0,6
84,22133105,47,TN0000687,SWEETWATER UTILITY BOARD,SWEETWATER CreeK,1.0,6
85,19720347,47,TN0000726,TELLICO AREA SERVICES SYSTEM,LITTLE TENN RIVer,1.0,6
86,22162032,37,NC0111010,ASHEVILLE-BUNCOMBE-HENDERSON,NORTH FORK-BURNETT LAKE RESERVOIR,3.0,6
87,19558124,47,TN0000883,NORTH DECATUR CO. U.D.,TENNESSEE RIVER,1.0,6
88,19504398,47,TN0000406,LOBELVILLE WATER DEPT,BUFFALO RIVER,1.0,6
89,19516256,47,TN0000103,CENTERVILLE WATER SYSTEM,BIG SWAN CREEK,1.0,6
90,19515326,47,TN0000533,TURNEY CENTER,DUCK RIVER,1.0,6
91,19514790,47,TN0000066,BON AQUA-LYLES UD,PINEY RIVER,1.0,6
92,19713225,47,TN0000150,CROSSVILLE WATER DEPT,HOLIDAY HILLS LAKE,2.0,6
93,10584355,47,TN0000497,NEW JOHNSONVILLE WATER DEPT,Kentucky LAKE Reservoir,3.0,6
94,19512934,47,TN0000191,DICKSON WATER DEPT,West PINEY RIVER,1.0,6
95,19513130,47,TN0000733,WAVERLY WATER SYSTEM,DUCK RIVER,1.0,6
96,936040011,47,TN0000090,CAMDEN WATER DEPT,TENNESSEE RIVER,1.0,6
97,22134405,47,TN0000656,SPRING CITY WATER SYSTEM,PINEY RIVER,1.0,6
