Ingredient,Site Desc,Use Group Desc,Reg#,LUIS Accepted Date,AI%,Formulation Desc,Product Name,Original (Product / A. I.) Max App Rate,A. I. Max App Rate,Max # Apps @ Max Rate / CC,Product Seasonal Max Dose/Year,A. I. Conv Seasonal Max Dose/Year,Product Seasonal Max Dose/CC,A. I. Seasonal Max Dose/CC,Max # Apps @ Max Rate / Unit of Time,Minimum Retreatment Interval,Rentry Interval,Application Method Type,Application Method Equipment,Application Method Timing,Incorporation Depth,Buffer Restriction,Disallowed Geo Areas,Allowable Geo Areas,Soil Factor,Percent Organic Matter
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Airblast.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Airblast.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Boom sprayer.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Boom sprayer.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Compressed air sprayer.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Compressed air sprayer.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hose-end sprayer.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hose-end sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hose-end sprayer.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hydraulic sprayer.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hydraulic sprayer.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-572,5/14/2010,43.2,FlC,PREVAMITE,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Spray.,Ground.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-572,5/14/2010,43.2,FlC,PREVAMITE,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Spray.,Ground.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-572,5/14/2010,43.2,FlC,PREVAMITE,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Spray.,Ground.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Airblast.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Airblast.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Airblast.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Boom sprayer.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Boom sprayer.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Compressed air sprayer.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Compressed air sprayer.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Hose-end sprayer.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Hose-end sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Hose-end sprayer.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Hydraulic sprayer.,Containerized.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL + GREENHOUSE NON-FOOD,400-582,9/16/2010,43.2,FlC,PREVAMITE O,6 fl oz/ 100 gal  W/ 200 gal/ 1 a,.37687834 lb / a,NS,NS,NS,NS,NS,2 / yr,7 d,12 hr,Ground spray.,Hydraulic sprayer.,Interiorscapes.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL NON-FOOD + OUTDOOR RESIDENTIAL,400-509,11/17/2008,22.6,L,FLORAMITE SC/LS,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,NS,Ground spray.,Airblast.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL NON-FOOD + OUTDOOR RESIDENTIAL,400-509,11/17/2008,22.6,L,FLORAMITE SC/LS,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,NS,Ground spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL NON-FOOD + OUTDOOR RESIDENTIAL,400-509,11/17/2008,22.6,L,FLORAMITE SC/LS,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,NS,Ground spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL NON-FOOD + OUTDOOR RESIDENTIAL,400-509,11/17/2008,22.6,L,FLORAMITE SC/LS,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,NS,Ground spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,ORNAMENTAL WOODY SHRUBS AND VINES,TERRESTRIAL NON-FOOD + OUTDOOR RESIDENTIAL,400-517,11/17/2008,22.6,L,FLORAMITE H&G,.5 tsp/ 1 gal  W,.0012992 lb / 1 gal,NS,NS,NS,NS,NS,2 / yr,30 d,NS,Spray.,Hand held sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-503,12/17/2010,50,WP,ACRAMITE-50WS,1 lb/ 1 a,.5 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Airblast.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-503,12/17/2010,50,WP,ACRAMITE-50WS,1 lb/ 1 a,.5 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-503,12/17/2010,50,WP,ACRAMITE-50WS,1 lb/ 1 a,.5 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-503,12/17/2010,50,WP,ACRAMITE-50WS,1 lb/ 1 a,.5 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,16 fl oz/ 1 a,.4995 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Airblast.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,16 fl oz/ 1 a,.4995 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,16 fl oz/ 1 a,.4995 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,16 fl oz/ 1 a,.4995 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-519,6/25/2007,75,DF,ACRAMITE-75WG,.67 lb/ 1 a,.5025 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Airblast.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-519,6/25/2007,75,DF,ACRAMITE-75WG,.67 lb/ 1 a,.5025 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-519,6/25/2007,75,DF,ACRAMITE-75WG,.67 lb/ 1 a,.5025 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,PERSIMMON,TERRESTRIAL NON-FOOD,400-519,6/25/2007,75,DF,ACRAMITE-75WG,.67 lb/ 1 a,.5025 lb / a,NS,NS,NS,NS,NS,1 / yr,NS,12 hr,Spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-503,12/17/2010,50,WP,ACRAMITE-50WS,1 lb/ 1 a,.5 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Airblast.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-503,12/17/2010,50,WP,ACRAMITE-50WS,1 lb/ 1 a,.5 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-503,12/17/2010,50,WP,ACRAMITE-50WS,1 lb/ 1 a,.5 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-503,12/17/2010,50,WP,ACRAMITE-50WS,1 lb/ 1 a,.5 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,16 fl oz/ 1 a,.4995 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Airblast.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,16 fl oz/ 1 a,.4995 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,16 fl oz/ 1 a,.4995 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,16 fl oz/ 1 a,.4995 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-519,6/25/2007,75,DF,ACRAMITE-75WG,.67 lb/ 1 a,.5025 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Airblast.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-519,6/25/2007,75,DF,ACRAMITE-75WG,.67 lb/ 1 a,.5025 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-519,6/25/2007,75,DF,ACRAMITE-75WG,.67 lb/ 1 a,.5025 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,POME FRUITS,TERRESTRIAL FOOD + FEED,400-519,6/25/2007,75,DF,ACRAMITE-75WG,.67 lb/ 1 a,.5025 lb / a,1,NS,NS,NS,NS,NS,NS,12 hr,Spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,"POTATO, WHITE/IRISH",TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,24 fl oz/ 1 a,.74925 lb / a,2,NS,NS,NS,NS,NS,14 d,12 hr,Chemigation.,Sprinkler irrigation.,Foliar.,,,,,,
Bifenazate,"POTATO, WHITE/IRISH",TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,24 fl oz/ 1 a,.74925 lb / a,2,NS,NS,NS,NS,NS,14 d,12 hr,Spray.,Airblast.,Foliar.,,,,,,
Bifenazate,"POTATO, WHITE/IRISH",TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,24 fl oz/ 1 a,.74925 lb / a,2,NS,NS,NS,NS,NS,14 d,12 hr,Spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,"POTATO, WHITE/IRISH",TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,24 fl oz/ 1 a,.74925 lb / a,2,NS,NS,NS,NS,NS,14 d,12 hr,Spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,"POTATO, WHITE/IRISH",TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,24 fl oz/ 1 a,.74925 lb / a,2,NS,NS,NS,NS,NS,14 d,12 hr,Spray.,Fixed-wing aircraft.,Foliar.,,,,,,
Bifenazate,"POTATO, WHITE/IRISH",TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,24 fl oz/ 1 a,.74925 lb / a,2,NS,NS,NS,NS,NS,14 d,12 hr,Spray.,Helicopter.,Foliar.,,,,,,
Bifenazate,"POTATO, WHITE/IRISH",TERRESTRIAL FOOD + FEED,400-514,2/4/2011,43.2,FlC,ACRAMITE-4SC,24 fl oz/ 1 a,.74925 lb / a,2,NS,NS,NS,NS,NS,14 d,12 hr,Spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-481,7/19/2010,50,WP,FLORAMITE,4 oz/ 100 gal  W/ 400 gal/ 1 a,.5 lb / a,NS,16 oz /  a,.5 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Airblast.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-481,7/19/2010,50,WP,FLORAMITE,4 oz/ 100 gal  W/ 400 gal/ 1 a,.5 lb / a,NS,16 oz /  a,.5 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-481,7/19/2010,50,WP,FLORAMITE,4 oz/ 100 gal  W/ 400 gal/ 1 a,.5 lb / a,NS,16 oz /  a,.5 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-481,7/19/2010,50,WP,FLORAMITE,4 oz/ 100 gal  W/ 400 gal/ 1 a,.5 lb / a,NS,16 oz /  a,.5 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hose-end sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-481,7/19/2010,50,WP,FLORAMITE,4 oz/ 100 gal  W/ 400 gal/ 1 a,.5 lb / a,NS,16 oz /  a,.5 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Airblast.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Compressed air sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hose-end sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-508,11/17/2008,22.6,L,FLORAMITE SC,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,12 hr,Ground spray.,Hydraulic sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-509,11/17/2008,22.6,L,FLORAMITE SC/LS,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,NS,Ground spray.,Airblast.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-509,11/17/2008,22.6,L,FLORAMITE SC/LS,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,NS,Ground spray.,Boom sprayer.,Foliar.,,,,,,
Bifenazate,RECREATIONAL AREAS,TERRESTRIAL NON-FOOD,400-509,11/17/2008,22.6,L,FLORAMITE SC/LS,8 fl oz/ 100 gal  W/ 400 gal/ 1 a,.49858339 lb / a,NS,32 fl oz /  a,.498895 lb / a,NS,NS,2 / yr,NS,NS,Ground spray.,Compressed air sprayer.,Foliar.,,,,,,
